epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
15,0.39822438712847436,0.08372424388209641,0.3124702503368006,0.0020298920379422792,0.9015564616344496,0.49651147468634793,0.9083011582134843,0.9353876738632816,18.180846264936534,55.00294020573694,66.58952176099956
16,0.38403037619792807,0.07894260641503131,0.3031191473542634,0.001968622882949125,0.9029947235966052,0.5128823199397667,0.9352306181614102,0.9454365078427147,18.182076005973887,54.99922009298834,66.72179139199943
17,0.371152326212091,0.07503757089123887,0.2942659233586263,0.0018488331678149811,0.9010398524859837,0.49751676052166854,0.9608650874396638,0.9274353875817659,18.20696304780522,54.924041828082146,66.4770330399997
18,0.36560693837828556,0.07370258176352008,0.2901075645270994,0.0017967922899130163,0.8968088696577119,0.4858847638552638,0.9123661148089224,0.9286422199277857,18.233342591630493,54.84457909867947,67.23465243200008
19,0.3565827413635739,0.07120807560444889,0.28371010708101724,0.001664558204553895,0.9034602847221949,0.49186305074725734,0.9693564861114039,0.9414682538748543,18.16826203385896,55.041037944981625,66.55645043699951
20,0.3410374062546229,0.06590937119040449,0.2735226572317592,0.0016053789191666232,0.9008345848007061,0.5220578004303963,0.9762641897857313,0.9422310756033635,18.367880531874484,54.44286281504618,67.05554584800029
21,0.3448590590792187,0.06729155163264881,0.27595154663263743,0.0016159620525717925,0.8969025582791876,0.49872076454550457,0.9508032127559435,0.9404170803435534,18.31117740637246,54.6114527650194,68.34720733100039
22,0.33333693911968654,0.06407838655730426,0.2677557777802823,0.0015027748842100154,0.900471216752295,0.5178942160165707,0.957788944627358,0.9463753722992676,18.35077654182911,54.49360672670069,68.17668605899962
23,0.3154669132525638,0.05820283019062826,0.25587851011146934,0.0013855729627983361,0.9016485461513953,0.5308604030850581,0.9202334629455025,0.9412935322446474,18.235177394423857,54.83906069955703,68.43569845000002
24,0.3103303002603984,0.05477502646903366,0.2542548341266179,0.0013004413073866676,0.9048035896773724,0.5248066375249238,0.7690457096416162,0.9532803179966919,18.218425557770242,54.88948519887304,68.25464915399971
25,0.30233000433546003,0.05366724494339551,0.2474003741044109,0.001262385632953275,0.9036317185045913,0.5172757715047307,0.9638554215899744,0.9533267129142675,18.372724830672258,54.42850797670222,68.1124635999995
26,0.2866199895486993,0.04778300074197478,0.23769040317353557,0.0011465853717478023,0.9044255094893394,0.5503495511196552,0.9764344261294637,0.9482587063733077,18.201258555775954,54.94125567941354,66.47742912900048
27,0.2843780799184815,0.049165037160707734,0.23405254733259395,0.001160495166698376,0.9028641090391172,0.5514747757763577,0.9777102329303232,0.9601990048795822,18.274780806775716,54.72021856640991,66.45118128499962
28,0.27505356717412754,0.044115083449977936,0.22985912682646412,0.0010793570239665145,0.9012987791129714,0.5530319858872162,0.9836233366444603,0.9571713146457002,18.273776346613957,54.72322638912537,66.62039806699977
29,0.25973589983531986,0.04039939207230079,0.21834051192311918,0.0009959956176748689,0.8944480823811083,0.5472727215353156,0.9725609755109186,0.953187250901077,18.212228258960973,54.90816311880834,66.24867485899995
30,0.2546581172589528,0.038486832516046905,0.21523670864812397,0.0009345758846424268,0.9016915447110216,0.5622931891634404,0.9716024339785393,0.953233830750922,18.22444739840525,54.87134825758865,66.54681350400006
31,0.24393187438027333,0.0364556550206143,0.2065632179126901,0.0009130017530524282,0.8997346652170108,0.5589083855139995,0.9756838904786541,0.9591633465180116,18.161945633462793,55.06018023517991,66.56351319900023
32,0.24053587916038804,0.035878339798142346,0.203763219133272,0.000894319641964226,0.8993429987702117,0.5543334807077948,0.9716885742192428,0.9571713146457002,18.15003115339041,55.09632416323433,66.29671468600009
33,0.2312268110907684,0.03226344814618765,0.19810760627358648,0.0008557572794616443,0.9030862532358241,0.5634833207208993,0.9795918366347356,0.9561752987095443,18.231855778881016,54.84905168887723,66.516140404
34,0.22576860426846196,0.032315794828395215,0.19262149639553944,0.0008313129002413854,0.9053543066382307,0.5626662154112755,0.978680202946327,0.9601593624541674,18.187504205187622,54.9828051566729,66.07717196500016
35,0.21864655651783538,0.030148368320917173,0.18769384251307633,0.0008043448943388254,0.9041608543123116,0.5658751230032542,0.9817258882252056,0.9631474102626347,18.201721551798098,54.93985814222132,66.6970843830004
36,0.2077217879941908,0.026974762931971225,0.1800020732364412,0.0007449518608016167,0.9031054193716743,0.5632262172033006,0.9757085019255356,0.9601593624541674,18.25550553187087,54.77799550684463,66.58485482200012
37,0.2050632459379859,0.026578748630265058,0.1777590056092052,0.0007254919750020066,0.9014862398851986,0.5619686549266506,0.9756345176674484,0.9571713146457002,18.171814998005715,55.030276288292946,66.91014814800019
38,0.1962858511734817,0.024179785346643903,0.1714032181238724,0.0007028479313564692,0.9041753804824477,0.5615290679942817,0.9817073169734037,0.962151394326479,18.224698031873228,54.87059364446517,67.00542571199912
39,0.19069498638480398,0.023185651260033503,0.1668363238795329,0.0006730117301369812,0.9032152682767584,0.5616044352286785,0.9787234041561578,0.962151394326479,18.251725653388792,54.78933986794451,66.5762167920002
40,0.18635399740631298,0.020919401103914794,0.16476097450417987,0.0006736218625920335,0.9021825179735657,0.5595290300447812,0.9787234041561578,0.962151394326479,18.28171077289902,54.699476018535925,66.9207764870007
41,0.17917943935273056,0.020414894545387665,0.15809628007523083,0.0006682653208480263,0.9021390614461662,0.5593556666004832,0.976720647674421,0.9611553783903232,18.274824507965334,54.720087712149365,66.73677774099997
42,0.17337173715991488,0.019174506576037257,0.15356373534364215,0.0006334949575830251,0.9046640451311642,0.5638172768472436,0.9817444218071254,0.9641434261987906,18.225966462150282,54.86677494313906,66.89118954500009
43,0.1689438185323093,0.018022923801346857,0.15030335729657593,0.000617537228439903,0.9034067961897069,0.5676396124595648,0.9827411166514984,0.9641434261987906,18.2706709163366,54.73252758911314,66.43599817500035
44,0.16485541320200695,0.016974248915468736,0.14727517690951542,0.0006059872588809674,0.9033773149095784,0.5603587531171857,0.9817258882252056,0.9631474102626347,18.257509591639103,54.77198272747685,66.98534531400037
45,0.16323618395096165,0.016830706649254693,0.14577781876264992,0.0006276586863026813,0.9051379963988516,0.5630339889456721,0.984802431511165,0.9671641790082424,18.25059163943533,54.7927442439307,67.10029340900019
46,0.15868302415740693,0.01584260774602703,0.14224379042447624,0.0005966265667604788,0.9038340339628013,0.560349304180592,0.9827411166514984,0.9641434261987906,18.19467010157956,54.961150403775974,66.65148407299966
47,0.1559013260244313,0.015177056118372386,0.14013527460017447,0.0005889959437022838,0.9036257809688952,0.5596042537542253,0.9837728193728426,0.9661354580711021,18.26412619920595,54.75214029365807,66.6676686310002
48,0.15230337460919963,0.014251215671489046,0.13747769594192505,0.0005744628865228398,0.9037697103625064,0.5607283830592985,0.9807692306699627,0.9641791043816738,18.211655922322645,54.90988871441756,66.59428983500038
49,0.15128262378906798,0.014222834847267654,0.13647761031732722,0.0005821784787073385,0.9034598605561077,0.5606367849833185,0.9817444218071254,0.9631840795061509,18.259491213145786,54.766038567386666,66.63370940399909
50,0.14891475767402326,0.013741270382493988,0.13459665744991625,0.0005768296504649728,0.9038857504088443,0.5602632310375611,0.984802431511165,0.9671641790082424,18.19627026493816,54.95631717049562,66.3695210320002
