epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
41,0.1857531680646589,0.014878973864034702,0.1702736706425578,0.0006005240718230321,0.9026614193310409,0.4993376462151226,0.9762150981410326,0.9402390437310519,6.5271203884494975,153.20691828660262,27.452369391000047
42,0.17881565162185895,0.014282732025988527,0.16393141934679725,0.0006015000428799224,0.9035611572509561,0.50900287267273,0.9794026775510399,0.9472111552841423,6.492050601593973,154.03453567574985,27.386894974999905
43,0.17943192740618172,0.01550346504012912,0.16331294854566203,0.0006155147633053583,0.9045146336828833,0.5202284035891391,0.9794026775510399,0.9472111552841423,6.554322322709555,152.57107459228527,27.435816020000402
44,0.17487001854736925,0.013504292573227342,0.16078386316865179,0.0005818628792362919,0.9017124210171605,0.5241797086603601,0.9753340183992463,0.9452191234118308,6.557245876494954,152.50305064578885,27.101273040999786
45,0.16834951640438225,0.012554986566163094,0.15521096053012348,0.0005835692872543883,0.904691983958093,0.5102499679990601,0.9784172660864936,0.9482071712202981,6.5430824820722195,152.83316429831956,27.406808576000003
46,0.1637710896083864,0.011750915030538404,0.1514384425797705,0.0005817320430897949,0.9040366427926283,0.510204058219958,0.9794026775510399,0.9472111552841423,6.506874603586317,153.68361324326764,28.198143818000062
47,0.15655715978246623,0.010197234192026495,0.14581721175020024,0.0005427141734537022,0.9039028040294297,0.523563494301337,0.9763860368607407,0.9472111552841423,6.541387964139665,152.87275506086294,26.683819872000186
48,0.1585951188610772,0.010905750368137733,0.14714170626159442,0.0005476621244254648,0.9034743144225976,0.5250953145547251,0.9752832130818452,0.9432270915395192,6.460468372508505,154.78753897400705,27.0651991310001
49,0.15481926462912965,0.010639094950836467,0.14363591871776824,0.0005442511769538445,0.9038018857707014,0.518574488703749,0.9773895168574112,0.9472111552841423,6.526025705180433,153.2326173962491,27.021862065000278
50,0.15301321093308723,0.009542254148982465,0.14294804847341472,0.0005229081967411468,0.9038698463187084,0.5256711058844683,0.9783728114337412,0.9462151393479866,6.542640460158321,152.84348973316528,27.616139915000076
