epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
33,0.24945237967422454,0.030890340206481643,0.21766951932745465,0.0008925188209968067,0.9019934495384513,0.4939187823132086,0.9711934155379431,0.9402390437310519,6.804177095623943,146.96854387331317,28.271947739000097
34,0.24095038362478804,0.027716149055099084,0.21238011803667425,0.0008541154867566932,0.9009323586250082,0.5027611588059895,0.9699792959658406,0.9332669321779615,6.954439085652358,143.79304896969924,28.412619507000272
35,0.23257308781652128,0.024328005740861015,0.20744850031905254,0.000796582012129474,0.8997407957318703,0.4875196957978883,0.963991769448149,0.9332669321779615,6.859513936252185,145.78292416829282,28.64869890799946
36,0.22890244411715008,0.023357111155607943,0.2047613053503683,0.0007840285114194187,0.902071333491023,0.4937694032471488,0.9660842753375042,0.9362549799864288,6.932989557768392,144.2379209816497,28.262176901000203
37,0.21578153791063923,0.021240986761305543,0.19380467271400711,0.0007358784387795791,0.8995988089918305,0.5055736413925487,0.9651995904846264,0.9392430277948961,6.912788772914867,144.65941790643447,28.328195246999712
38,0.21088526776786579,0.020550949266180396,0.18958739885839365,0.000746919509611424,0.9046006292970906,0.4986686436605197,0.978439424950879,0.9492031871564539,6.786554972108663,147.35016574827628,28.23161671700018
39,0.2022441668530642,0.018457788180844006,0.1830909060850992,0.0006954724702123805,0.905089296273196,0.4992660250364305,0.9804727645446586,0.9501992030926096,6.860417760950201,145.763718019046,28.481730513999537
40,0.19505614976761704,0.01686227351813814,0.17750941166433237,0.0006844654007937159,0.9022141763571853,0.49506151186290337,0.9701030926834946,0.9372509959225845,6.793701912350032,147.19515411503926,28.248836201000813
41,0.19029288903131322,0.0151460462593142,0.17448330885272914,0.0006635338768473495,0.9008049507541424,0.5003885280797026,0.9732234808472479,0.9412350596672077,6.8320227032003515,146.3695370232839,28.2751790960001
42,0.18613571389499356,0.015669001554438875,0.1697822299675416,0.0006844825116262408,0.9014561124089692,0.49508237136968836,0.9743589742590402,0.9462151393479866,6.877358149403701,145.40467113621307,28.348296336000203
43,0.18035692892084687,0.014937658703459774,0.1647625646980132,0.0006567054076447799,0.9037561885977615,0.5033662917194572,0.9734151328248042,0.9482071712202981,6.787695165343052,147.32541394991472,28.180631920999986
44,0.17496704998410353,0.013226926569448058,0.16111636572217536,0.0006237577415619961,0.9034276140332861,0.5002273867348093,0.9773195875281114,0.9442231074756751,6.9401972330676776,144.08812407165323,28.32738342599987
45,0.17245278880000114,0.012858622900794371,0.1589544350439209,0.0006397315559975834,0.9034723206177788,0.5023932453339867,0.9784615383611834,0.9501992030926096,6.863557976095285,145.69702820065717,28.505381414000112
46,0.16582602439290386,0.010861070954903834,0.15436193031274667,0.0006030238957649444,0.9007244583886478,0.5006505923930586,0.9691991785452568,0.9402390437310519,6.831127501988679,146.38871836441055,28.11786714400023
47,0.16456595865094056,0.011006889959513131,0.15295048923058024,0.0006085791816477174,0.9018941623504941,0.5012359318633595,0.9733333332335043,0.9452191234118308,6.812429378483845,146.79051252382408,28.261542844999894
48,0.1614108182868715,0.010777417935383648,0.1500301530931966,0.0006032471544547322,0.9024576462887787,0.5015204763368112,0.9764102563101118,0.9482071712202981,6.800300868523421,147.05231714506985,28.385890517000007
49,0.16048989255549545,0.01018502424230357,0.1497081547217854,0.0005967139707428356,0.9016219467861701,0.503232279071591,0.9722792606804642,0.9432270915395192,6.828754587648842,146.43958677453404,28.208803914999407
50,0.16037295594558879,0.011440607949980867,0.1483144321305267,0.0006179157388001932,0.9032659136794676,0.503710534298495,0.9743589742590402,0.9462151393479866,6.814070515937569,146.75515870595697,28.444379419000143
